"CumulusCatalog","CumulusRecordID","CumulusRecordName","dcterms:modified","dcterms:title","dc:source","dcterms:type","ac:subtype","ac:caption","iptc:CVTerm","ac:subjectPart","ac:subjectOrientation","xmp:CreateDate","ac:digitizationDate","dcterms:creator","dc:creator","dcterms:rightsHolder","dcterms:license","dc:rights","dwc:scientificName","dwc:catalogNumber","dwc:recordedBy","dwc:recordNumber","dwc:country","dwc:countryCode","dwc:stateProvince","dwc:locality","dwc:decimalLatitude","dwc:decimalLongitude","exif:PixelXDimension","exif:PixelYDimension","HeroImage","xmp:Rating","ThumbnailUrlEnabled","PreviewUrlEnabled","FileFormat"
"flora_illustrations","209","DRACVULG.TIF","","Dracunculus vulgaris","","Image","Illustration","","","","","2012-10-18 14:44:26","2012-10-18 14:44:26","Pearson, Su","","Royal Botanic Gardens Victoria","","","Dracunculus vulgaris","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","210","DRIMMACU.TIF","","Drimiopsis maculata","","Image","Illustration","","","","","2012-10-18 14:44:26","2012-10-18 14:44:26","Pearson, Su","","Royal Botanic Gardens Victoria","","","Drimiopsis maculata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","211","DRYAZEBR.TIF","","Dryadella zebrina","","Image","Illustration","","","","","2012-10-18 14:44:28","2012-10-18 14:44:28","Pearson, Su","","Royal Botanic Gardens Victoria","","","Dryadella zebrina","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","212","DYCKBREV.TIF","","Dyckia brevifolia","","Image","Illustration","","","","","2012-10-18 14:44:28","2012-10-18 14:44:28","Pearson, Su","","Royal Botanic Gardens Victoria","","","Dyckia brevifolia","","","","","","","",,,2504,2836,,,,,"TIFF Image"
"flora_illustrations","213","DYCKMARN.TIF","","Dyckia marnier-lapostollei","","Image","Illustration","","","","","2012-10-18 14:44:28","2012-10-18 14:44:28","Pearson, Su","","Royal Botanic Gardens Victoria","","","Dyckia marnier-lapostollei","","","","","","","",,,2404,2836,,,,,"TIFF Image"
"flora_illustrations","214","DYCKREMO.TIF","","Dyckia remotiflora","","Image","Illustration","","","","","2012-10-18 14:44:30","2012-10-18 14:44:30","Pearson, Su","","Royal Botanic Gardens Victoria","","","Dyckia remotiflora","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","215","DYPSLUTE.TIF","","Dypsis lutescens","","Image","Illustration","","","","","2012-10-18 14:44:30","2012-10-18 14:44:30","Pearson, Su","","Royal Botanic Gardens Victoria","","","Dypsis lutescens","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","216","ECHICORD.TIF","","Echinodorus cordifolius","","Image","Illustration","","","","","2012-10-18 14:44:30","2012-10-18 14:44:30","Pearson, Su","","Royal Botanic Gardens Victoria","","","Echinodorus cordifolius","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","217","ELEOSPHA.TIF","","Eleocharis sphacelata","","Image","Illustration","","","","","2012-10-18 14:44:30","2012-10-18 14:44:30","Pearson, Su","","Royal Botanic Gardens Victoria","","","Eleocharis sphacelata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","218","ELYMSCAB.TIF","","Elymus scaber","","Image","Illustration","","","","","2012-10-18 14:44:30","2012-10-18 14:44:30","Pearson, Su","","Royal Botanic Gardens Victoria","","","Elymus scaber","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","219","ENCYCORD.TIF","","Encyclia cordigera","","Image","Illustration","","","","","2012-10-18 14:44:32","2012-10-18 14:44:32","Pearson, Su","","Royal Botanic Gardens Victoria","","","Encyclia cordigera","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","220","ENCYTAMP.TIF","","Encyclia tampensis","","Image","Illustration","","","","","2012-10-18 14:44:32","2012-10-18 14:44:32","Pearson, Su","","Royal Botanic Gardens Victoria","","","Encyclia tampensis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","221","EPIDPARK.TIF","","Epidendrum parkinsonianum","","Image","Illustration","","","","","2012-10-18 14:44:32","2012-10-18 14:44:32","Pearson, Su","","Royal Botanic Gardens Victoria","","","Epidendrum parkinsonianum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","222","EPIDPSEU.TIF","","Epidendrum pseudepidendrum","","Image","Illustration","","","","","2012-10-18 14:44:32","2012-10-18 14:44:32","Pearson, Su","","Royal Botanic Gardens Victoria","","","Epidendrum pseudepidendrum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","223","EREMAITC.TIF","","Eremurus aitchisonii","","Image","Illustration","","","","","2012-10-18 14:44:32","2012-10-18 14:44:32","Pearson, Su","","Royal Botanic Gardens Victoria","","","Eremurus aitchisonii","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","225","ERYTCALI.TIF","","Erythronium californicum","","Image","Illustration","","","","","2012-10-18 14:44:34","2012-10-18 14:44:34","Pearson, Su","","Royal Botanic Gardens Victoria","","","Erythronium californicum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","226","ERIAXANT.TIF","","Eria xanthocheila","","Image","Illustration","","","","","2012-10-18 14:44:34","2012-10-18 14:44:34","Pearson, Su","","Royal Botanic Gardens Victoria","","","Eria xanthocheila","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","227","EUCOCOMO.TIF","","Eucomis comosa","","Image","Illustration","","","","","2012-10-18 14:44:34","2012-10-18 14:44:34","Pearson, Su","","Royal Botanic Gardens Victoria","","","Eucomis comosa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","228","EUCHMARI.TIF","","Euchile mariae","","Image","Illustration","","","","","2012-10-18 14:44:34","2012-10-18 14:44:34","Pearson, Su","","Royal Botanic Gardens Victoria","","","Euchile mariae","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","229","EUCHAMAZ.TIF","","Eucharis amazonica","","Image","Illustration","","","","","2012-10-18 14:44:34","2012-10-18 14:44:34","Pearson, Su","","Royal Botanic Gardens Victoria","","","Eucharis amazonica","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","230","EULOSTRE.TIF","","Eulophia streptopetala","","Image","Illustration","","","","","2012-10-18 14:44:36","2012-10-18 14:44:36","Pearson, Su","","Royal Botanic Gardens Victoria","","","Eulophia streptopetala","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","231","EUSTLATI.TIF","","Eustrephus latifolius","","Image","Illustration","","","","","2012-10-18 14:44:36","2012-10-18 14:44:36","Pearson, Su","","Royal Botanic Gardens Victoria","","","Eustrephus latifolius","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","232","FOSTVILL.TIF","","Fosterella villosula","","Image","Illustration","","","","","2012-10-18 14:44:36","2012-10-18 14:44:36","Pearson, Su","","Royal Botanic Gardens Victoria","","","Fosterella villosula","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","233","FRITIMPE.TIF","","Fritillaria imperialis","","Image","Illustration","","","","","2012-10-18 14:44:36","2012-10-18 14:44:36","Pearson, Su","","Royal Botanic Gardens Victoria","","","Fritillaria imperialis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","234","FRITMELE.TIF","","Fritillaria meleagris","","Image","Illustration","","","","","2012-10-18 14:44:36","2012-10-18 14:44:36","Pearson, Su","","Royal Botanic Gardens Victoria","","","Fritillaria meleagris","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","235","FRITVERT.TIF","","Fritillaria verticillata","","Image","Illustration","","","","","2012-10-18 14:44:38","2012-10-18 14:44:38","Pearson, Su","","Royal Botanic Gardens Victoria","","","Fritillaria verticillata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","236","GALAELWE.TIF","","Galanthus elwesii","","Image","Illustration","","","","","2012-10-18 14:44:38","2012-10-18 14:44:38","Pearson, Su","","Royal Botanic Gardens Victoria","","","Galanthus elwesii","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","237","GALANIVA.TIF","","Galanthus nivalis","","Image","Illustration","","","","","2012-10-18 14:44:38","2012-10-18 14:44:38","Pearson, Su","","Royal Botanic Gardens Victoria","","","Galanthus nivalis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","238","GALTCAND.TIF","","Galtonia candicans","","Image","Illustration","","","","","2012-10-18 14:44:38","2012-10-18 14:44:38","Pearson, Su","","Royal Botanic Gardens Victoria","","","Galtonia candicans","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","239","GASCARVE.TIF","","Gasteria carinata var. verrucosa","","Image","Illustration","","","","","2012-10-18 14:44:38","2012-10-18 14:44:38","Pearson, Su","","Royal Botanic Gardens Victoria","","","Gasteria carinata var. verrucosa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","240","GASTBELL.TIF","","Gastrochilus bellinus","","Image","Illustration","","","","","2012-10-18 14:44:40","2012-10-18 14:44:40","Pearson, Su","","Royal Botanic Gardens Victoria","","","Gastrochilus bellinus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","241","GEITCYMO.TIF","","Geitonoplesium cymosum","","Image","Illustration","","","","","2012-10-18 14:44:40","2012-10-18 14:44:40","Pearson, Su","","Royal Botanic Gardens Victoria","","","Geitonoplesium cymosum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","242","GEODDENS.TIF","","Geodorum densiflorum","","Image","Illustration","","","","","2012-10-18 14:44:40","2012-10-18 14:44:40","Pearson, Su","","Royal Botanic Gardens Victoria","","","Geodorum densiflorum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","243","GEOGPOEP.TIF","","Geogenanthus poeppigii","","Image","Illustration","","","","","2012-10-18 14:44:40","2012-10-18 14:44:40","Pearson, Su","","Royal Botanic Gardens Victoria","","","Geogenanthus poeppigii","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","244","GLORSUPE.TIF","","Gloriosa superba","","Image","Illustration","","","","","2012-10-18 14:44:40","2012-10-18 14:44:40","Pearson, Su","","Royal Botanic Gardens Victoria","","","Gloriosa superba","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","245","GIBAGENI.TIF","","Gibasis geniculata","","Image","Illustration","","","","","2012-10-18 14:44:40","2012-10-18 14:44:40","Pearson, Su","","Royal Botanic Gardens Victoria","","","Gibasis geniculata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","246","GLOSMAJO.TIF","","Glossodia major","","Image","Illustration","","","","","2012-10-18 14:44:42","2012-10-18 14:44:42","Pearson, Su","","Royal Botanic Gardens Victoria","","","Glossodia major","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","247","GLYCMAXI.TIF","","Glyceria maxima","","Image","Illustration","","","","","2012-10-18 14:44:42","2012-10-18 14:44:42","Pearson, Su","","Royal Botanic Gardens Victoria","","","Glyceria maxima","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","248","GREISPHA.TIF","","Greigia sphacelata","","Image","Illustration","","","","","2012-10-18 14:44:42","2012-10-18 14:44:42","Pearson, Su","","Royal Botanic Gardens Victoria","","","Greigia sphacelata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","249","GRAMSTAP.TIF","","Grammangis stapeliaeflora","","Image","Illustration","","","","","2012-10-18 14:44:42","2012-10-18 14:44:42","Pearson, Su","","Royal Botanic Gardens Victoria","","","Grammangis stapeliaeflora","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","250","GROBAMHE.TIF","","Grobya amherstiae","","Image","Illustration","","","","","2012-10-18 14:44:42","2012-10-18 14:44:42","Pearson, Su","","Royal Botanic Gardens Victoria","","","Grobya amherstiae","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","251","GUIHARGY.TIF","","Guihaia argyrata","","Image","Illustration","","","","","2012-10-18 14:44:44","2012-10-18 14:44:44","Pearson, Su","","Royal Botanic Gardens Victoria","","","Guihaia argyrata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","252","GUZMMONO.TIF","","Guzmania monostachia","","Image","Illustration","","","","","2012-10-18 14:44:44","2012-10-18 14:44:44","Pearson, Su","","Royal Botanic Gardens Victoria","","","Guzmania monostachia","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","253","GUZMLING.TIF","","Guzmania lingulata","","Image","Illustration","","","","","2012-10-18 14:44:44","2012-10-18 14:44:44","Pearson, Su","","Royal Botanic Gardens Victoria","","","Guzmania lingulata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","254","HABERHOD.TIF","","Habenaria rhodocheila","","Image","Illustration","","","","","2012-10-18 14:44:44","2012-10-18 14:44:44","Pearson, Su","","Royal Botanic Gardens Victoria","","","Habenaria rhodocheila","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","255","HABRTUBI.TIF","","Habranthus tubispathus","","Image","Illustration","","","","","2012-10-18 14:44:44","2012-10-18 14:44:44","Pearson, Su","","Royal Botanic Gardens Victoria","","","Habranthus tubispathus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","256","HAWOCYMB.TIF","","Haworthia cymbiformis","","Image","Illustration","","","","","2012-10-18 14:44:46","2012-10-18 14:44:46","Pearson, Su","","Royal Botanic Gardens Victoria","","","Haworthia cymbiformis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","257","HAWATTCA.TIF","","Haworthia attenuata var. caespitosa","","Image","Illustration","","","","","2012-10-18 14:44:46","2012-10-18 14:44:46","Pearson, Su","","Royal Botanic Gardens Victoria","","","Haworthia attenuata var. caespitosa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","258","HAWOCOAR.TIF","","Haworthia coarctata","","Image","Illustration","","","","","2012-10-18 14:44:46","2012-10-18 14:44:46","Pearson, Su","","Royal Botanic Gardens Victoria","","","Haworthia coarctata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","259","HAWOGLAB.TIF","","Haworthia glabrata","","Image","Illustration","","","","","2012-10-18 14:44:46","2012-10-18 14:44:46","Pearson, Su","","Royal Botanic Gardens Victoria","","","Haworthia glabrata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","260","HECHGLOM.TIF","","Hechtia glomerata","","Image","Illustration","","","","","2012-10-18 14:44:46","2012-10-18 14:44:46","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hechtia glomerata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","261","HELMGLAB.TIF","","Helmholtzia glaberrima","","Image","Illustration","","","","","2012-10-18 14:44:48","2012-10-18 14:44:48","Pearson, Su","","Royal Botanic Gardens Victoria","","","Helmholtzia glaberrima","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","262","HECHMARN.TIF","","Hechtia marnier-lapostollei","","Image","Illustration","","","","","2012-10-18 14:44:46","2012-10-18 14:44:46","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hechtia marnier-lapostollei","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","263","HEMECULT.TIF","","Hemerocallis cultivars flower forms ","","Image","Illustration","","","","","2012-10-18 14:44:48","2012-10-18 14:44:48","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hemerocallis cultivars flower forms ","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","264","HEMEFULV.TIF","","Hemerocallis fulva","","Image","Illustration","","","","","2012-10-18 14:44:48","2012-10-18 14:44:48","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hemerocallis fulva","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","265","HEMELILI.TIF","","Hemerocallis lilio-asphodelus","","Image","Illustration","","","","","2012-10-18 14:44:48","2012-10-18 14:44:48","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hemerocallis lilio-asphodelus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","266","HERPNOVA.TIF","","Herpoliron novae-zelandiae","","Image","Illustration","","","","","2012-10-18 14:44:48","2012-10-18 14:44:48","Pearson, Su","","Royal Botanic Gardens Victoria","","","Herpoliron novae-zelandiae","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","267","HOHESTEL.TIF","","Hohenbergia stellata","","Image","Illustration","","","","","2012-10-18 14:44:48","2012-10-18 14:44:48","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hohenbergia stellata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","268","HOSTSIEB.TIF","","Hosta sieboldiana or sieboldii","","Image","Illustration","","","","","2012-10-18 14:44:50","2012-10-18 14:44:50","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hosta sieboldiana or sieboldii","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","269","HOSTPLAN.TIF","","Hosta plantaginea","","Image","Illustration","","","","","2012-10-18 14:44:50","2012-10-18 14:44:50","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hosta plantaginea","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","270","HORDLEPO.TIF","","Hordeum leporinum","","Image","Illustration","","","","","2012-10-18 14:44:50","2012-10-18 14:44:50","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hordeum leporinum","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","271","HOSTFORT.TIF","","Hosta fortunei","","Image","Illustration","","","","","2012-10-18 14:44:50","2012-10-18 14:44:50","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hosta fortunei","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","272","HOSTSIEN.TIF","","Hosta sieboldiana or sieboldii","","Image","Illustration","","","","","2012-10-18 14:44:50","2012-10-18 14:44:50","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hosta sieboldiana or sieboldii","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","273","HOSTVENT.TIF","","Hosta ventricosa","","Image","Illustration","","","","","2012-10-18 14:44:50","2012-10-18 14:44:50","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hosta ventricosa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","274","HOSTXTAR.TIF","","Hosta ×tardiana","","Image","Illustration","","","","","2012-10-18 14:44:52","2012-10-18 14:44:52","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hosta ×tardiana","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","275","HOSTVENU.TIF","","Hosta venusta","","Image","Illustration","","","","","2012-10-18 14:44:50","2012-10-18 14:44:50","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hosta venusta","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","276","HOSUNDUN.TIF","","Hosta undulata var. univittata","","Image","Illustration","","","","","2012-10-18 14:44:52","2012-10-18 14:44:52","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hosta undulata var. univittata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","277","HYACORIE.TIF","","Hyacinthus orientalis","","Image","Illustration","","","","","2012-10-18 14:44:54","2012-10-18 14:44:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hyacinthus orientalis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","278","HOWEFORS.TIF","","Howea forsteriana","","Image","Illustration","","","","","2012-10-18 14:44:52","2012-10-18 14:44:52","Pearson, Su","","Royal Botanic Gardens Victoria","","","Howea forsteriana","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","279","HYACHISP.TIF","","Hyacinthoides hispanica","","Image","Illustration","","","","","2012-10-18 14:44:52","2012-10-18 14:44:52","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hyacinthoides hispanica","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","280","HYPOHYGR.TIF","","Hypoxis hygrometrica","","Image","Illustration","","","","","2012-10-18 14:44:54","2012-10-18 14:44:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Hypoxis hygrometrica","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","281","IMPECYLI.TIF","","Imperata cylindrica","","Image","Illustration","","","","","2012-10-18 14:44:54","2012-10-18 14:44:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Imperata cylindrica","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","282","IONOUTRI.TIF","","Ionopsis ytricularioides","","Image","Illustration","","","","","2012-10-18 14:44:54","2012-10-18 14:44:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Ionopsis ytricularioides","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","283","IPHEUNIF.TIF","","Ipheion uniflorum","","Image","Illustration","","","","","2012-10-18 14:44:54","2012-10-18 14:44:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Ipheion uniflorum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","284","IRIFLPA2.TIF","","Iris sp.","","Image","Illustration","","","","","2012-10-18 14:44:56","2012-10-18 14:44:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Iris sp.","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","285","IRIFLPA1.TIF","","Iris sp.","","Image","Illustration","","","","","2012-10-18 14:44:56","2012-10-18 14:44:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Iris sp.","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","286","ISOLCERN.TIF","","Isolepis cernua","","Image","Illustration","","","","","2012-10-18 14:44:56","2012-10-18 14:44:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Isolepis cernua","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","287","ISABVIRG.TIF","","Isabelia virginalis","","Image","Illustration","","","","","2012-10-18 14:44:56","2012-10-18 14:44:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Isabelia virginalis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","288","KENTOLIV.TIF","","Kentiopsis oliviformis","","Image","Illustration","","","","","2012-10-18 14:44:58","2012-10-18 14:44:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Kentiopsis oliviformis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","289","IXIOTART.TIF","","Ixiolirion tataricum","","Image","Illustration","","","","","2012-10-18 14:44:56","2012-10-18 14:44:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Ixiolirion tataricum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","290","KNIPUVAR.TIF","","Kniphofia uvaria","","Image","Illustration","","","","","2012-10-18 14:44:58","2012-10-18 14:44:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Kniphofia uvaria","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","291","LACCAUST.TIF","","Laccospadix australasica","","Image","Illustration","","","","","2012-10-18 14:44:58","2012-10-18 14:44:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Laccospadix australasica","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","292","LACHALOI.TIF","","Lachenalia aloides","","Image","Illustration","","","","","2012-10-18 14:44:58","2012-10-18 14:44:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lachenalia aloides","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","293","LACHMUTA.TIF","","Lachenalia mutabilis","","Image","Illustration","","","","","2012-10-18 14:44:58","2012-10-18 14:44:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lachenalia mutabilis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","294","LAELCINN.TIF","","Laelia cinnabaruna","","Image","Illustration","","","","","2012-10-18 14:45:00","2012-10-18 14:45:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Laelia cinnabaruna","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","295","LACHPALL.TIF","","Lachenalia pallida","","Image","Illustration","","","","","2012-10-18 14:44:58","2012-10-18 14:44:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lachenalia pallida","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","296","LAELFLAV.TIF","","Laelia flava","","Image","Illustration","","","","","2012-10-18 14:45:00","2012-10-18 14:45:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Laelia flava","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","297","LAELGOUL.TIF","","Laelia gouldiana","","Image","Illustration","","","","","2012-10-18 14:45:00","2012-10-18 14:45:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Laelia gouldiana","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","298","LAELPUMI.TIF","","Laelia pumila","","Image","Illustration","","","","","2012-10-18 14:45:00","2012-10-18 14:45:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Laelia pumila","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","299","LAELGRAN.TIF","","Laelia grandis","","Image","Illustration","","","","","2012-10-18 14:45:00","2012-10-18 14:45:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Laelia grandis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","300","LAELXANT.TIF","","Laelia xanthina","","Image","Illustration","","","","","2012-10-18 14:45:02","2012-10-18 14:45:02","Pearson, Su","","Royal Botanic Gardens Victoria","","","Laelia xanthina","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","301","LAPAROSE.TIF","","Lapageria rosea","","Image","Illustration","","","","","2012-10-18 14:45:02","2012-10-18 14:45:02","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lapageria rosea","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","302","LEDEVIOL.TIF","","Ledebouria violacea","","Image","Illustration","","","","","2012-10-18 14:45:02","2012-10-18 14:45:02","Pearson, Su","","Royal Botanic Gardens Victoria","","","Ledebouria violacea","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","303","LATALODD.TIF","","Latania loddigesii","","Image","Illustration","","","","","2012-10-18 14:45:02","2012-10-18 14:45:02","Pearson, Su","","Royal Botanic Gardens Victoria","","","Latania loddigesii","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","304","LEMBBICT.TIF","","Lemboglossum bictoniense","","Image","Illustration","","","","","2012-10-18 14:45:02","2012-10-18 14:45:02","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lemboglossum bictoniense","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","305","LEPIMOOR.TIF","","Lepidorrhachis mooreana","","Image","Illustration","","","","","2012-10-18 14:45:04","2012-10-18 14:45:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lepidorrhachis mooreana","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","306","LEMBROSS.TIF","","Lemboglossum rossii","","Image","Illustration","","","","","2012-10-18 14:45:04","2012-10-18 14:45:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Lemboglossum rossii","","","","","","","",,,2364,2836,,,,,"TIFF Image"
